,doty,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,WSPM,datetime
28011,132,2,90.98,151.14,9.67,48.89,1059.99,50.891758,17,996.5,11,0,1,11-05-2016 02:00
28012,132,3,67,153,7,65,700,21,16.6,996.3,11.3,0,0.8,11-05-2016 03:00
28013,132,4,68,148,5,59,700,25,16.8,995.7,10.4,0,1.8,11-05-2016 04:00
28014,132,5,82,151,6,51,800,30,16.5,995.3,11,0,1.3,11-05-2016 05:00
28015,132,6,83,146,5,52,800,30,17.1,995.2,11.6,0,1.1,11-05-2016 06:00
28016,132,7,102,187,7,57,1000,34,18,995.3,12.2,0,1.3,11-05-2016 07:00
28017,132,8,118,190,8,45,1000,57,19.9,995.2,13.1,0,1.3,11-05-2016 08:00
28018,132,9,143,177,11,35,1000,87,21.1,994.1,13.3,0,1.6,11-05-2016 09:00
28019,132,10,203,203,13,31,1000,109,21.4,993.6,13.8,0,2,11-05-2016 10:00
28020,132,11,194,194,14,24,1100,138,22.1,993.1,14,0,2.6,11-05-2016 11:00
28021,132,12,136.31,173,11,22,1200,160,23.3,992.3,14.8,0,2.9,11-05-2016 12:00
28022,132,13,149.14,194.67,9,20,1100,182,23.3,991.5,15.1,0,1.6,11-05-2016 13:00
28023,132,14,136,439,11,18,1100,186,23.5,990.6,15.3,0,1.9,11-05-2016 14:00
28024,132,15,130,170,9,18,1000,183,24.2,990.4,15.7,0,1.1,11-05-2016 15:00
28025,132,16,127,177,9,25,1100,165,24.2,989.7,15.7,0,1.6,11-05-2016 16:00
28026,132,17,129,187,9,23,1100,167,24.9,989.4,15.8,0,1.7,11-05-2016 17:00
28027,132,18,120,171,8,26,1100,166,24.2,989.3,15.9,0,1,11-05-2016 18:00
28028,132,19,113,157,8,26,1000,179,23.5,989.1,16,0,1.1,11-05-2016 19:00
28029,132,20,127,189,7,40,1200,136,22.8,990,16.3,0,1.1,11-05-2016 20:00
28030,132,21,128,167,6,36,1200,125,22.5,989.8,15.8,0,0.6,11-05-2016 21:00
28031,132,22,120,175,6,23,1100,136,22.1,989.5,16.1,0,1.1,11-05-2016 22:00
28032,132,23,128,260,3,14,1100,110,19.7,988.8,18.2,3.3,1.3,11-05-2016 23:00
28033,133,0,124,129,2,10,1100,88,19.5,988.9,18,0.1,2,12-05-2016 00:00
28034,133,1,122,122,2,6,1000,95,19.5,988.8,18.5,0.3,0.9,12-05-2016 01:00
28035,133,2,122,122,2,3,800,84,18.8,990.9,18.1,7.8,1.2,12-05-2016 02:00
28036,133,3,68,68,2,2,400,80,17.2,991.9,13.7,0.7,1.4,12-05-2016 03:00
28037,133,4,19,19,2,2,200,63,16.1,993.3,11.3,0.5,2.1,12-05-2016 04:00
28038,133,5,3,5,2,6.66,300,68,15.4,993.7,11,0.3,2.8,12-05-2016 05:00
28039,133,6,3,77,2,5,300,44,14.1,996.4,13.1,0.7,1.2,12-05-2016 06:00
28040,133,7,3,9,2,32,400,6,13.9,996.7,12.6,0.3,1,12-05-2016 07:00
28041,133,8,8,8,2,27,400,20,14.5,997.8,13,0,1,12-05-2016 08:00
28042,133,9,3,13,2,19,400,24,14.6,999.4,13.1,0,2,12-05-2016 09:00
28043,133,10,13,13,2,9,300,48,16,1001.7,4.4,0,2.9,12-05-2016 10:00
28044,133,11,14,14,2,9,300,53,16.2,1002.7,2.6,0,4.4,12-05-2016 11:00
28045,133,12,11,11,2,8,300,59,16.3,1004.1,0.4,0,5.3,12-05-2016 12:00
28046,133,13,11,17,2,8,300,59,16.8,1004.3,0,0,3.5,12-05-2016 13:00
28047,133,14,14,14,2,9,300,61,18.5,1004.4,-1.4,0,5.6,12-05-2016 14:00
28048,133,15,5,5,2,7,300,69,19.8,1004.2,-3.2,0,5.7,12-05-2016 15:00
28049,133,16,3,24,2,8,200,72,20.4,1004.4,-4,0,6.8,12-05-2016 16:00
28050,133,17,5,9,2,6,200,76,20.9,1004.9,-5.1,0,5.3,12-05-2016 17:00
28051,133,18,7,26,2,7,200,76,20.7,1005.7,-4.5,0,2.9,12-05-2016 18:00
28052,133,19,10,35,2,9,200,72,18.6,1006.6,-1.8,0,1.7,12-05-2016 19:00
28053,133,20,16,52,2,12,200,65,15.1,1007.6,-0.3,0,2,12-05-2016 20:00
28054,133,21,19,125,2,15,300,48,12.9,1008.8,2.7,0,1.9,12-05-2016 21:00
28055,133,22,15,55,2,12,300,42,11.2,1009.4,2.7,0,0,12-05-2016 22:00
28056,133,23,13,47,2,11,300,40,9,1009.6,3.2,0,0.2,12-05-2016 23:00
28057,134,0,12,30,2,8,200,39,8.6,1010.2,4.6,0,1.1,13-05-2016 00:00
28058,134,1,12,58,2,14,300,27,7.4,1010.9,3.8,0,0.9,13-05-2016 01:00
28059,134,2,19,23,2,29,300,5,7.6,1011,4.7,0,1.5,13-05-2016 02:00
28060,134,3,11,37,2,12,200,19,6.3,1011.2,4.3,0,0.9,13-05-2016 03:00
28061,134,4,16,41,2,23,300,4,5.4,1011.6,3.1,0,0.9,13-05-2016 04:00
28062,134,5,10,10,2,7,200,19,5.1,1012.3,3.6,0,1,13-05-2016 05:00
28063,134,6,8,9,2,16,200,12,6.2,1013,4,0,0.9,13-05-2016 06:00
28064,134,7,11,62,2,24,300,6,11.5,1013.7,3.8,0,0.6,13-05-2016 07:00
28065,134,8,15,44,2,29,300,5,14.8,1013.9,3.9,0,0.9,13-05-2016 08:00
28066,134,9,13,83,2,24,300,17,17.2,1014,3.8,0,1.4,13-05-2016 09:00
28067,134,10,16,16,2,20,400,34,19.1,1013.5,2,0,1.6,13-05-2016 10:00
28068,134,11,22,63,2,21,400,48,20.4,1012.9,2.7,0,2.3,13-05-2016 11:00
28069,134,12,26,77,3,38,400,47,22,1012.2,5.4,0,2.7,13-05-2016 12:00
28070,134,13,42,42,3,40,500,66,23.4,1011,-0.2,0,4.2,13-05-2016 13:00
28071,134,14,23,53,3,16,300,103,24.3,1010,1.8,0,3.1,13-05-2016 14:00
28072,134,15,33,59,7,16,400,121,24.2,1009.4,2.3,0,3.8,13-05-2016 15:00
28073,134,16,37,79,15,19,500,121,24.2,1008.9,2.3,0,3.2,13-05-2016 16:00
28074,134,17,38,65,15,20,600,134,22.6,1008.4,1.6,0,4,13-05-2016 17:00
28075,134,18,37,64,11,24,600,122,21.8,1008.7,2.5,0,3,13-05-2016 18:00
28076,134,19,27,46,5,24,400,110,21,1009.2,1.8,0,2.5,13-05-2016 19:00
28077,134,20,24,60,3,24,400,96,20.1,1009.6,3.3,0,1.8,13-05-2016 20:00
28078,134,21,27,60,3,37,400,68,19.2,1009.9,4.1,0,1.1,13-05-2016 21:00
28079,134,22,30,69,4,59,500,35,17.8,1010,5.7,0,0.9,13-05-2016 22:00
28080,134,23,34,71,5,64,500,23,17.3,1009.8,5.2,0,1.4,13-05-2016 23:00
28081,135,0,39,73,5,68,500,11,17.4,1009.5,5,0,1.3,14-05-2016 00:00
28082,135,1,39,94,6,60,800,8,16.8,1008.8,5.1,0,0.6,14-05-2016 01:00
28083,135,2,40,87,8,39,500,18,16.1,1008.5,6.2,0,0.8,14-05-2016 02:00
28084,135,3,45,105,7,38,500,18,15.7,1008.9,7.5,0,2.4,14-05-2016 03:00
28085,135,4,36,116,3,16,400,65,12.9,1009.4,9.5,0.5,2.4,14-05-2016 04:00
28086,135,5,27,116,2,14.28,300,73,11.9,1009,9.8,0.8,1.2,14-05-2016 05:00
28087,135,6,21,21,2,12,300,78,11.9,1008.6,10.6,0.1,1.5,14-05-2016 06:00
28088,135,7,24,25,2,26,300,59,12,1009,10.7,0.2,0.9,14-05-2016 07:00
28089,135,8,27,43,2,27,400,57,12.1,1008.8,11,0.7,0.4,14-05-2016 08:00
28090,135,9,32,32,2,26,400,61,12.4,1008.9,11.1,1,0.9,14-05-2016 09:00
28091,135,10,31,31,2,31,500,57,12.3,1009,11,1.3,1.6,14-05-2016 10:00
28092,135,11,36,36,2,34,500,46,12.2,1008.5,11.3,1,1.3,14-05-2016 11:00
28093,135,12,37,48,2,34,500,48,12.8,1008,11.7,1.1,0.7,14-05-2016 12:00
28094,135,13,32,33,2,28,500,61,12.8,1007.8,11.4,0.7,2.2,14-05-2016 13:00
28095,135,14,31,116,2,20,500,75,13.2,1007.2,11.4,0.3,1.4,14-05-2016 14:00
28096,135,15,36,36,2,30,600,58,13,1006.9,11.6,0.1,1.7,14-05-2016 15:00
28097,135,16,40,40,2,42,600,37,12.7,1006.2,11.9,0.5,1.8,14-05-2016 16:00
28098,135,17,46,46,2,43,700,33,12.7,1005.8,11.8,0,1.1,14-05-2016 17:00
28099,135,18,49,49,2,41,700,33,12.8,1005.3,11.7,0,1.5,14-05-2016 18:00
28100,135,19,55,55,2,47,700,22,12.8,1005.5,11.7,0,1.2,14-05-2016 19:00
28101,135,20,54,54,2,40,700,23,12.8,1005.9,11.7,0,0.9,14-05-2016 20:00
28102,135,21,58,58,2,36,700,21,12.5,1006.2,11.7,0,1,14-05-2016 21:00
28103,135,22,65,65,2,57,800,2,12.4,1006.4,11.8,0,0.9,14-05-2016 22:00
28104,135,23,70,70,2,57,800,2,12.4,1006.3,11.8,0,0.7,14-05-2016 23:00
28105,136,0,76,76,2,57,800,2,12.4,1005.9,11.9,0,0.8,15-05-2016 00:00
28106,136,1,80,80,2,48,700,2,12.3,1006.1,11.8,0,0.8,15-05-2016 01:00
28107,136,2,81,81,2,40,700,2,11.9,1005.3,11.3,0,1.1,15-05-2016 02:00
28108,136,3,77,77,2,28,700,2,11.5,1005.8,11,0,0.9,15-05-2016 03:00
28109,136,4,47,47,2,8,500,11,10.6,1005.3,10.1,0,0.7,15-05-2016 04:00
28110,136,5,46,46,2,9,500,4,10.1,1005.3,9.8,0,0.9,15-05-2016 05:00
28111,136,6,47,47,2,19,600,2,9.9,1005.6,9.6,0,1.3,15-05-2016 06:00
28112,136,7,38,44,2,15,600,2,11.3,1005.8,11,0,0.9,15-05-2016 07:00
28113,136,8,45,45,2,23,600,2,14.6,1005.9,11.7,0,1,15-05-2016 08:00
28114,136,9,26,26,2,18,400,20,18.5,1005.8,7.9,0,1.2,15-05-2016 09:00
28115,136,10,21,21,2,14,300,38,20,1005.2,5.2,0,2.2,15-05-2016 10:00
28116,136,11,17,17,2,14,300,51,21,1004.5,-6.7,0,2.9,15-05-2016 11:00
28117,136,12,4,5,2,6,200,66,22.1,1003.9,-4.1,0,4.2,15-05-2016 12:00
28118,136,13,3,5,2,6,200,70,21.9,1003.6,-6.8,0,6,15-05-2016 13:00
28119,136,14,4,30,2,7,200,71,22.7,1002.9,-6.2,0,6.7,15-05-2016 14:00
28120,136,15,6,16,2,6,200,71,23.2,1002.5,-8.9,0,5.6,15-05-2016 15:00
28121,136,16,5,5,2,7,200,75,23.2,1001.7,-8.9,0,5.6,15-05-2016 16:00
28122,136,17,9,9,2,7,200,78,23.8,1001.3,-6.3,0,3,15-05-2016 17:00
28123,136,18,4,5,2,8,100,77,23.3,1000.8,-10.1,0,2.5,15-05-2016 18:00
28124,136,19,7,32,2,10,200,73,21.4,1001.1,-3.2,0,0.5,15-05-2016 19:00
28125,136,20,13,194,2,25,300,45,16,1001.8,2,0,1.5,15-05-2016 20:00
28126,136,21,18,20,2,21,400,29,13.9,1002.4,1.5,0,2.1,15-05-2016 21:00
28127,136,22,14,14,2,14,300,35,12.9,1002.6,2.4,0,1.7,15-05-2016 22:00
28128,136,23,10,10,2,11,200,41,11.9,1002.2,1.8,0,1.4,15-05-2016 23:00
28129,137,0,10,20,2,12,200,35,10.4,1001.9,3.9,0,0.8,16-05-2016 00:00
28130,137,1,7,21,2,11,500,25,9,1001.4,3,0,1.1,16-05-2016 01:00
28131,137,2,5,9,2,8,100,25,8.6,1001,4.2,0,1.3,16-05-2016 02:00
28132,137,3,6,8,2,7,100,25,7.5,1000.6,4.4,0,0.5,16-05-2016 03:00
28133,137,4,12,36,2,21,200,2,7.3,1000.6,5.3,0,1.5,16-05-2016 04:00
28134,137,5,11,16,2,19.66,300,2,6.8,1000.7,3.9,0,0.9,16-05-2016 05:00
28135,137,6,9,13,2,20,300,2,8,1001.1,4.9,0,0.9,16-05-2016 06:00
28136,137,7,13,23,2,24,300,4,14.1,1001.4,5.2,0,0.4,16-05-2016 07:00
28137,137,8,10,16,2,24,200,16,18.2,1001.7,5.1,0,1.5,16-05-2016 08:00
28138,137,9,14,68,2,21,200,26,19.9,1001.2,5.5,0,2.7,16-05-2016 09:00
28139,137,10,12,64,2,20,300,35,22.1,1000.7,4.6,0,2.8,16-05-2016 10:00
28140,137,11,13,75,2,25,400,42,24.4,1000.2,5.7,0,1.6,16-05-2016 11:00
28141,137,12,18,78,2,24,400,63,27.2,999.1,6.6,0,2.7,16-05-2016 12:00
28142,137,13,17,37,2,24,300,87,29.4,997.9,6.7,0,2.8,16-05-2016 13:00
28143,137,14,14,14,2,21,300,100,31,996.8,1.3,0,4,16-05-2016 14:00
28144,137,15,9,20,2,13,200,129,31.6,995.8,0.8,0,4.3,16-05-2016 15:00
28145,137,16,13,13,2,13,200,139,30.6,995.4,0.1,0,5.2,16-05-2016 16:00
28146,137,17,10,31,2,16,200,135,30.1,995.2,0.6,0,3.9,16-05-2016 17:00
28147,137,18,10,42,2,16,200,127,29.1,995,0.7,0,3.2,16-05-2016 18:00
28148,137,19,15,52,2,21,200,119,27.2,995.5,1.6,0,2.4,16-05-2016 19:00
28149,137,20,13,88,2,28,300,98,24.4,996.1,4.7,0,0.9,16-05-2016 20:00
28150,137,21,30,102,2,72,600,31,20.5,996.7,6.1,0,1.7,16-05-2016 21:00
28151,137,22,37,161,2,90,800,2,18.4,997.1,7.5,0,1.1,16-05-2016 22:00
28152,137,23,32,92,2,43,600,19,16.7,997.7,8.9,0,1.4,16-05-2016 23:00
28153,138,0,24,30,2,23,400,40,16.1,998.1,7,0,1.8,17-05-2016 00:00
28154,138,1,17,26,2,13,300,52,15.4,998.4,7.7,0,1.9,17-05-2016 01:00
28155,138,2,14,34,2,12,300,51,14.6,998.8,7.9,0,1.9,17-05-2016 02:00
28156,138,3,16,27,2,12,300,48,13.1,999,7.7,0,0.6,17-05-2016 03:00
28157,138,4,14,24,2,12,300,47,12.3,999.2,8.9,0,1.2,17-05-2016 04:00
28158,138,5,16,34,2,11,300,44,11.5,999.8,8.5,0,1.1,17-05-2016 05:00
28159,138,6,17,31,2,14,300,35,12.2,1000.3,9,0,1,17-05-2016 06:00
28160,138,7,23,72,2,27,400,22,16.4,1000.8,9.3,0,0.5,17-05-2016 07:00
28161,138,8,33,75,2,42,700,20,19.6,1001,9.2,0,1.1,17-05-2016 08:00
28162,138,9,36,88,3,31,600,53,23.3,1001.2,7.8,0,1.2,17-05-2016 09:00
28163,138,10,44,104,6,27,500,85,25.1,1001.1,8.6,0,1.3,17-05-2016 10:00
28164,138,11,57,128,10,28,600,122,26.6,1000.7,7.1,0,1.9,17-05-2016 11:00
28165,138,12,61,126,12,25,600,148,28.2,1000.4,9.9,0,2.6,17-05-2016 12:00
28166,138,13,60,107,11,24,600,179,28.7,1000,9.4,0,2.9,17-05-2016 13:00
28167,138,14,84,164,14,43,700,204,30.2,999.4,10.7,0,2.8,17-05-2016 14:00
28168,138,15,104,184,19,33,800,290,31.3,998.8,11.1,0,2.4,17-05-2016 15:00
28169,138,16,75,75,17,23,700,287,31.6,998.4,7.3,0,3.2,17-05-2016 16:00
28170,138,17,57,57,14,18,600,255,31,998,6.1,0,2.3,17-05-2016 17:00
28171,138,18,44,44,12,19,500,223,30.4,998,2.6,0,2.8,17-05-2016 18:00
28172,138,19,39,102,10,24,500,192,28.6,999,5.4,0,1.7,17-05-2016 19:00
28173,138,20,48,193,12,34,700,176,26.6,999.9,8.5,0,1.6,17-05-2016 20:00
28174,138,21,58,156,15,34,1000,170,23.4,1001.2,10.1,0,1.9,17-05-2016 21:00
28175,138,22,61,153,12,41,1000,133,21.6,1001.5,11.6,0,1.8,17-05-2016 22:00
28176,138,23,60,156,6,45,1100,86,20.5,1001.8,12.5,0,0.7,17-05-2016 23:00
28177,139,0,60,115,4,63,800,52,19.1,1002.3,13.5,0,1.1,18-05-2016 00:00
28178,139,1,61,151,3,59,1000,21,18.1,1002.3,12.8,0,1,18-05-2016 01:00
28179,139,2,60,139,4,62,800,2,17.3,1002.2,13,0,1.1,18-05-2016 02:00
28180,139,3,55,143,2,39,700,2,16.5,1002.3,13,0,0.9,18-05-2016 03:00
28181,139,4,51,52,2,27,500,41.467124,16,1002.6,12.7,0,1.1,18-05-2016 04:00
28182,139,5,47,70,2,24.06,600,24,15.7,1002.9,11.9,0,1.9,18-05-2016 05:00
28183,139,6,46,63,2,23,600,29,15.8,1003.7,12.4,0,1.6,18-05-2016 06:00
28184,139,7,46,98,2,27,600,26,18.9,1004.1,13.7,0,0.1,18-05-2016 07:00
28185,139,8,58,164,6,46,700,41,22.8,1004.7,13.6,0,1.2,18-05-2016 08:00
28186,139,9,65,122,12,39,700,76,24.4,1004.9,13,0,1.4,18-05-2016 09:00
28187,139,10,69,142,16,32,700,109,24.7,1004.8,12.9,0,1.4,18-05-2016 10:00
28188,139,11,75,156,15,36,800,124,25.9,1004.6,13.4,0,2.1,18-05-2016 11:00
28189,139,12,84,147,13,27,800,171,27.5,1004,13.8,0,2.3,18-05-2016 12:00
28190,139,13,63,63,11,18,700,204,28.5,1003.3,11.5,0,3.3,18-05-2016 13:00
28191,139,14,50,75,9,15,600,211,29,1002.9,11.5,0,3,18-05-2016 14:00
28192,139,15,48,62,8,15,600,210,28.6,1002.6,10.7,0,2.8,18-05-2016 15:00
28193,139,16,39,56,6,16,500,203,29,1002.3,10.2,0,3.3,18-05-2016 16:00
28194,139,17,47,124,6,17,600,220,28.3,1002.1,11.4,0,3.5,18-05-2016 17:00
28195,139,18,55,118,7,19,600,228,28.2,1002,12.1,0,2.2,18-05-2016 18:00
28196,139,19,53,83,6,20,600,210,26.7,1002.4,11.6,0,1.6,18-05-2016 19:00
28197,139,20,52,73,6,25,600,181,24.4,1003,11.7,0,1.3,18-05-2016 20:00
28198,139,21,51,134,5,31,700,139,23.3,1004,13.2,0,1.6,18-05-2016 21:00
28199,139,22,65,170,10,39,900,138,22.2,1004.5,13,0,1,18-05-2016 22:00
28200,139,23,85,141,13,37,900,136,20.8,1004.8,14,0,0.7,18-05-2016 23:00
28201,140,0,94,147,17,37,1000,122,20,1004.8,13.9,0,0.5,19-05-2016 00:00
28202,140,1,101,149,14,38,1000,101,18.8,1004.8,13.9,0,1,19-05-2016 01:00
28203,140,2,104,153,8,31,1000,72,17.8,1004.5,13.7,0,1.4,19-05-2016 02:00
28204,140,3,90,90,4,23,900,61,16.9,1004.6,13.8,0,1.7,19-05-2016 03:00
28205,140,4,76,76,3,18,800,61,16.5,1004.7,13.6,0,1.5,19-05-2016 04:00
28206,140,5,71,81,2,16,800,56,15.5,1004.9,13,0,1,19-05-2016 05:00
28207,140,6,80,80,2,21,800,42,16.6,1005.4,13.3,0,0.7,19-05-2016 06:00
28208,140,7,95,95,7,37,900,60,19.1,1005.9,12.8,0,0.9,19-05-2016 07:00
28209,140,8,99,127,15,43,900,93,22.3,1006.1,11.1,0,2.4,19-05-2016 08:00
28210,140,9,101,125,19,37,900,119,23.1,1006.1,11.2,0,2.4,19-05-2016 09:00
28211,140,10,103,184,23,34,1000,228,24.8,1006.2,12.4,0,2.1,19-05-2016 10:00
28212,140,11,111,164,20,29,900,175,25.9,1006.2,12,0,2.2,19-05-2016 11:00
28213,140,12,107,129,20,31,900,210,26.7,1005.5,12.4,0,2.9,19-05-2016 12:00
28214,140,13,102,102,19,27,800,261,27.7,1004.8,10.8,0,2.5,19-05-2016 13:00
28215,140,14,79,79,17,19,700,279,28.3,1004.3,8.6,0,3.5,19-05-2016 14:00
28216,140,15,70,70,15,19,700,269,29,1003.9,8.6,0,3,19-05-2016 15:00
28217,140,16,65,88,15,21,700,273,28.4,1003.6,8.1,0,2.9,19-05-2016 16:00
28218,140,17,60,60,13,22,600,265,27.9,1003.6,7.2,0,2.6,19-05-2016 17:00
28219,140,18,56,71,11,26,600,257,27.3,1003.4,7.2,0,2.3,19-05-2016 18:00
28220,140,19,57,166,12,31,800,255,25.9,1003.7,9.3,0,2.3,19-05-2016 19:00
28221,140,20,77,147,14,33,900,249,24.2,1004.4,10.1,0,1.1,19-05-2016 20:00
28222,140,21,84,113,15,34,900,226,22.4,1005.5,11.8,0,1.2,19-05-2016 21:00
28223,140,22,82,114,19,27,900,206,21.5,1006.3,9.7,0,0.8,19-05-2016 22:00
28224,140,23,90,119,20,28,900,177,20.8,1006.6,9.4,0,0.9,19-05-2016 23:00
28225,141,0,99,135,21,32,800,154,19.9,1006.7,9.7,0,1.2,20-05-2016 00:00
28226,141,1,97,140,21,25,1000,148,18.1,1006.5,9.4,0,1.9,20-05-2016 01:00
28227,141,2,91,131,10,17,700,110,17.1,1006.3,9.5,0,2.1,20-05-2016 02:00
28228,141,3,81,81,6,15,700,109,16.2,1006,9.4,0,2.4,20-05-2016 03:00
28229,141,4,85,85,5,15,700,102,15.6,1005.9,9.3,0,1.5,20-05-2016 04:00
28230,141,5,89,89,5,17.94,800,101,14.3,1006.2,9.1,0,0.8,20-05-2016 05:00
28231,141,6,96,96,6,18,900,90,14.7,1006.4,9.9,0,0.8,20-05-2016 06:00
28232,141,7,94,101,8,27,900,77,17,1006.9,10.6,0,0.3,20-05-2016 07:00
28233,141,8,98,115,13,38,1000,82,20.7,1007.5,11.1,0,1,20-05-2016 08:00
28234,141,9,93,134,16,35,1000,113,22.5,1007.7,10.3,0,1,20-05-2016 09:00
28235,141,10,82,82,24,20,1000,162,24.3,1008,10.2,0,1.5,20-05-2016 10:00
28236,141,11,85,127,26,20,1000,185,24.9,1007.9,9.6,0,1.7,20-05-2016 11:00
28237,141,12,85,126,27,22,1000,201,26.5,1007.8,10.6,0,2,20-05-2016 12:00
28238,141,13,87,96,33,24,1300,206,27.2,1007.5,10.8,0,2.6,20-05-2016 13:00
28239,141,14,79,79,33,20,1200,223,27.8,1006.8,8.6,0,2.9,20-05-2016 14:00
28240,141,15,72,72,30,18,1100,237,28.2,1006.3,8,0,2.6,20-05-2016 15:00
28241,141,16,68,68,26,18,1000,250,28.3,1005.7,6.4,0,2.9,20-05-2016 16:00
28242,141,17,51,51,18,16,800,230,27.6,1005.4,6.9,0,3.3,20-05-2016 17:00
28243,141,18,38,61,10,19,500,192,27,1005.3,7.4,0,2.5,20-05-2016 18:00
28244,141,19,33,56,9,24,400,167,25.3,1005.8,7.4,0,2.9,20-05-2016 19:00
28245,141,20,31,31,11,28,500,138,23.2,1006.4,6.9,0,1,20-05-2016 20:00
28246,141,21,32,95,10,31,500,112,22,1007.7,7.4,0,1.1,20-05-2016 21:00
28247,141,22,41,153,13,30,600,114,20.6,1008.4,9.2,0,0.3,20-05-2016 22:00
28248,141,23,78.76,142.75,18.597016,43.95,942.99,123.78,19.6,1009,9.8,0,0.3,20-05-2016 23:00
28249,142,0,51,52,18,24,500,120,18.3,1009.2,10.9,0,1,21-05-2016 00:00
28250,142,1,53,122,14,20,500,108,16.8,1009.1,9.2,0,1.7,21-05-2016 01:00
28251,142,2,51,51,10,16,500,89,16.3,1008.9,9.5,0,1.7,21-05-2016 02:00
28252,142,3,46,51,8,14,500,85,15.7,1009.1,9.4,0,0.8,21-05-2016 03:00
28253,142,4,49,66,7,13,500,84,15.2,1009.6,10.2,0,0.9,21-05-2016 04:00
28254,142,5,53,53,7,18,600,72,14.2,1010,9.4,0,0.7,21-05-2016 05:00
28255,142,6,55,55,7,30,500,54,14.7,1010.2,10.1,0,0.9,21-05-2016 06:00
28256,142,7,58,95,9,25,600,62,17.5,1010.6,11.1,0,0.4,21-05-2016 07:00
28257,142,8,60,60,14,22,600,91,20.7,1011,10.2,0,0.9,21-05-2016 08:00
28258,142,9,58,76,17,31,700,109,23.5,1010.9,8.7,0,1.7,21-05-2016 09:00
28259,142,10,49,62,18,16,600,144,24.9,1011,8.8,0,1.6,21-05-2016 10:00
28260,142,11,49,79,20,14,600,170,26.3,1010.4,9.2,0,1.7,21-05-2016 11:00
28261,142,12,51,51,22,13,500,196,27.6,1009.8,6.9,0,2.3,21-05-2016 12:00
28262,142,13,57,63,21,13,500,209,28.2,1009.3,6.3,0,2.2,21-05-2016 13:00
28263,142,14,48,48,17,13,400,206,29.1,1008.7,5.8,0,2.7,21-05-2016 14:00
28264,142,15,53,112,23,16,800,232,29.2,1008.3,7.7,0,2.4,21-05-2016 15:00
28265,142,16,49,49,22,16,800,224,29,1007.9,5.8,0,2.7,21-05-2016 16:00
28266,142,17,43,43,19,18,800,210,27.7,1008.1,4.7,0,2.5,21-05-2016 17:00
28267,142,18,44,64,19,21,1100,210,27.4,1008.7,3.8,0,3,21-05-2016 18:00
28268,142,19,34,40,10,25,700,187,25.8,1009.1,2.5,0,1.8,21-05-2016 19:00
28269,142,20,30,60,8,33,500,149,22.6,1009.8,6.8,0,1.2,21-05-2016 20:00
28270,142,21,37,102,7,42,600,115,21,1010.7,7.2,0,1.7,21-05-2016 21:00
28271,142,22,39,69,7,30,700,109,19.1,1011.2,7.8,0,1.9,21-05-2016 22:00
28272,142,23,34,60,6,24,800,116,18.4,1011.3,6.2,0,1.5,21-05-2016 23:00
28273,143,0,32,54,6,18,700,117,16.6,1011.4,6.4,0,0.8,22-05-2016 00:00
28274,143,1,31,48,5,16,900,103,16.5,1011.3,8.9,0,1.3,22-05-2016 01:00
28275,143,2,32,65,5,10,500,111,15.6,1011.3,8.1,0,0.5,22-05-2016 02:00
28276,143,3,26,38,3,9,500,114,15.3,1011.1,7.1,0,0.2,22-05-2016 03:00
28277,143,4,25,46,3,13,500,85,14.8,1010.9,8.7,0,1,22-05-2016 04:00
28278,143,5,34,48,2,15.64,600,73,14.6,1010.7,7.4,0,0.6,22-05-2016 05:00
28279,143,6,27,27,2,11,600,82,15,1010.8,8,0,0.7,22-05-2016 06:00
28280,143,7,31,74,3,26,600,64,17,1011,8.2,0,0.5,22-05-2016 07:00
28281,143,8,37,127,4,30,700,59,19,1011,7.7,0,0.6,22-05-2016 08:00
28282,143,9,42,83,5,31,800,79,24.2,1010.6,9.4,0,1.6,22-05-2016 09:00
28283,143,10,35,121,6,11,600,96,26.1,1010.3,7.2,0,2.9,22-05-2016 10:00
28284,143,11,28,152,4,6,600,114,27.1,1009.5,8,0,1.7,22-05-2016 11:00
28285,143,12,30,140,5,7,600,140,27.8,1008.7,8.1,0,1.8,22-05-2016 12:00
28286,143,13,34,143,5,8,500,161,27.7,1007.9,8,0,3.6,22-05-2016 13:00
28287,143,14,29,84,5,10,600,187,29.1,1007,5.8,0,2.7,22-05-2016 14:00
28288,143,15,32,68,5,12,500,199,29,1006,6.4,0,2.4,22-05-2016 15:00
28289,143,16,39,111,6,14,600,212,28.3,1005.5,7,0,2.3,22-05-2016 16:00
28290,143,17,36,55,7,15,600,221,28.3,1004.6,5.8,0,2.4,22-05-2016 17:00
28291,143,18,37,87,7,18,700,222,27.6,1004.5,7.4,0,2.4,22-05-2016 18:00
28292,143,19,47,127,11,24,900,218,26.3,1004.8,6.8,0,1.5,22-05-2016 19:00
28293,143,20,46,125,10,35,1000,173,24.2,1005.1,9.7,0,1.1,22-05-2016 20:00
28294,143,21,51,125,10,35,900,144,22.5,1005.4,8.6,0,1.8,22-05-2016 21:00
28295,143,22,48,110,7,23,900,142,21.5,1005.2,7.7,0,1.9,22-05-2016 22:00
28296,143,23,45,94,5,14,800,147,20.3,1005.2,8.9,0,0.8,22-05-2016 23:00
28297,144,0,41,75,5,16,800,129,19.8,1004.8,9.1,0,0.7,23-05-2016 00:00
